domain,target,feature,n_queries,n_comparisons,effect,effect_lo,effect_hi,direction,matched_effect,matched_effect_lo,matched_effect_hi,matched_direction,matched_n_comparisons,shap_share,shap_direction
en/editors,y_top,lex_specificity,10,9046,0.02597833296484634,0.009134981909626904,0.04673327648806248,up,0.02158273381294964,0.0,0.045121326042378666,flat,139,0.00029792513563584196,-0.022755905193700535
en/editors,y_top,lex_hedging,10,9046,0.08180411231483528,0.04853976204312758,0.12075797458594652,up,0.03597122302158273,-0.02054794520547945,0.13961794019933546,flat,139,0.0023369258904138803,-0.13920092103267068
en/editors,y_top,lex_superlative,10,9046,-0.02277249613088658,-0.10947950273972006,0.06417129532834412,flat,0.3237410071942446,0.046856971153846155,0.6028894142369319,up,139,0.027234812133063165,0.5520032298621557
en/editors,y_top,snippet_words,10,9046,0.1849436214901614,0.0713137082977222,0.2783971962644438,up,0.30935251798561153,0.00646853146853147,0.6471521942110177,up,139,0.03001475105443194,0.4286771403939593
en/editors,y_top,snippet_has_year,10,9046,0.2553614857395534,0.1865708304272606,0.30746364284062633,up,0.02158273381294964,-0.010990528808208368,0.060155237231008546,flat,139,0.0,
en/editors,y_top,snippet_digit_share,10,9046,-0.05162502763652443,-0.171902127338261,0.04682479289530777,flat,0.28776978417266186,-0.026704225352112674,0.6269991789819376,flat,139,0.05603437718189762,-0.2528326617505952
en/hosting,y_top,in_search_results,10,25725,0.7094266277939747,0.6542777079728599,0.7514788111325914,up,0.7094266277939747,0.6542777079728599,0.7514788111325914,up,25725,0.0,
en/hosting,y_top,n_results_mentioning,10,6850,0.5817518248175182,0.4233792184724689,0.7802035103476423,up,0.5817518248175182,0.4233792184724689,0.7802035103476423,up,6850,0.08185682043142267,0.7670870122938573
en/hosting,y_top,best_position,10,6850,0.43255474452554743,0.356305672761369,0.509400995984044,up,0.34710743801652894,0.03400484946453829,0.5827096498916002,up,605,0.3923971696071798,0.8330197202099111
en/hosting,y_top,n_official,10,6850,0.29007299270072995,0.1916110051778293,0.41062756549211327,up,0.1305785123966942,-0.042276052146210594,0.33196974056677137,flat,605,0.013721712242645151,0.5865497231820048
en/hosting,y_top,n_editorial,10,6850,0.07751824817518248,-0.05089702567349179,0.2553440907671937,flat,0.15041322314049588,-0.12716983541947963,0.41946137064620476,flat,605,0.0163440836783671,0.5922115217361617
en/hosting,y_top,n_affiliate,10,6850,0.2162043795620438,0.15960255097367287,0.29697039482652626,up,-0.011570247933884297,-0.07035552172942747,0.10219317603123408,flat,605,0.00566706933305539,0.5867552968218266
en/hosting,y_top,n_forum,10,6850,0.5086131386861313,0.36765952776613675,0.6748170320579179,up,0.003305785123966942,-0.15306501547987617,0.2633046301524562,flat,605,0.026837937022059236,0.7602736395980039
en/hosting,y_top,n_retailer,10,6850,0.0,0.0,0.0,flat,0.0,0.0,0.0,flat,605,0.0,
en/hosting,y_top,n_unknown,10,6850,0.43824817518248177,0.2443665117289172,0.6628964962228993,up,-0.23636363636363636,-0.37806816103946395,-0.10372096908939019,down,605,0.03422739319328593,0.7215598212063106
en/hosting,y_top,lex_authority,10,6850,0.008175182481751826,-0.006808888573283558,0.02703185834082059,flat,-0.01818181818181818,-0.07199029341370446,0.0,flat,605,0.0011356946644403504,-0.21456276849383216
en/hosting,y_top,lex_social_proof,10,6850,0.00145985401459854,-0.024335805074690728,0.028358606357775658,flat,-0.013223140495867768,-0.04448275862068966,0.0018063961993209227,flat,605,0.002059471850487571,-0.19963664469849646
en/hosting,y_top,lex_specificity,10,6850,0.14481751824817518,0.0937097561031434,0.19987369842294223,up,-0.05950413223140496,-0.1585732747644512,0.025060022718276148,flat,605,0.008594824990289034,-0.43490309812225214
en/hosting,y_top,lex_hedging,10,6850,0.04262773722627737,-0.01970910274621212,0.09538178492642693,flat,-0.05785123966942149,-0.21957096857290057,-0.0034948051948051964,down,605,0.0035646645217355362,-0.2335437739576974
