seed,track,category,target,model,encoder,seconds,n_pairs,n_responses,positive_rate,pr_auc,roc_auc,top1,ndcg@3,brier,pr_auc_lo,pr_auc_hi,top1_lo,top1_hi
21,tr,vpn,y_top,M3_named,dbmdz/bert-base-turkish-cased,55,1083,57,0.05263157894736842,0.15876528592463934,0.8162426045620874,0.15789473684210525,0.3009587503132858,0.06617281038369854,0.1387163042573759,0.19071051961564178,0.1,0.22807017543859648
21,tr,vpn,y_top,M3_masked,dbmdz/bert-base-turkish-cased,46,1083,57,0.05263157894736842,0.15020951794037957,0.7679371430525632,0.15789473684210525,0.34753153571429085,0.05278334003047393,0.14431155027805348,0.21414985633339864,0.07448533196088523,0.26
